index:ID,director,:LABEL
10454610,艾瑞克·范·洛依,person
13292690,邢博,person
13486150,乔什·库雷,person
13132750,朱时茂,person
10461340,斯特法诺·索利马,person
10158420,蔡楚生,person
10602190,荒牧伸志,person
10276530,丹尼斯·甘塞尔,person
10142840,陈英雄,person
13209830,岳松,person
13964440,奥米史·舒克拉,person
13383650,安东·鲍德里,person
13147600,孔笙,person
10180080,安德鲁·尼科尔,person
13246510,王启民,person
14070720,赫尔南·贝隆,person
12921510,孙敏,person
13184110,李勇周,person
12762970,克里斯·麦凯,person
14388540,奥雷尔,person
12748570,杨庆,person
12870490,黄蜀芹,person
14393900,加文·罗瑟里,person
12755540,张一白,person
14069220,彼得·哈钦斯,person
14011190,郝心悦,person
12965450,皮埃尔·沙尔瓦多利,person
10544280,克日什托夫·基耶斯洛夫斯基,person
13369480,邹佡,person
13184830,景慕逵,person
10227030,约瑟夫·麦克金提·尼彻,person
13018240,大谷健太郎,person
13256960,易寒,person
13565480,凯瑟琳·温德菲尔德,person
13619740,高木淳,person
14120880,刘善东,person
10405190,罗伯·施奈德,person
10369170,特瑞·乔治,person
10008200,凯内尔·穆德卢佐,person
12758500,北川悦吏子,person
12708970,希德尼·希比利亚,person
14517230,雅各·鲍尔,person
11852340,拉凯什·奥姆普拉卡西·梅赫拉,person
13055440,彼得·斯派瑞,person
12759410,J·布莱克森,person
10049880,谢尔盖·爱森斯坦,person
12862060,长谷川康夫,person
13190010,艾萨克·佛罗伦汀,person
13729280,珈鹤,person
10382680,本木克英,person
12882640,克雷·卡提斯,person
10190850,詹姆斯·伊沃里,person
10148250,莉娜·亚达夫,person
10053380,何塞·路易斯·奎尔达,person
10321220,温子仁,person
10002990,安迪·尼曼,person
13819860,凯普·鲍尔斯,person
13055730,邵丹,person
14060850,永冈智佳,person
14168010,黄文云,person
14444500,菲利普·尤里耶夫,person
10321230,托德·菲尔德,person
10278560,鲍勃·奥登科克,person
10545060,杨·史云梅耶,person
12750410,乔·赖特,person
10027480,丁度·巴拉斯,person
10234050,行定勋,person
10106650,查尔斯·劳顿,person
13963980,比拉勒·法拉赫,person
13073940,丹尼斯·伊利亚迪 ,person
13204440,筱原俊哉,person
13017700,克雷格·卓贝,person
13217460,萨拉萨瓦蒂·翁索姆佩奇,person
14211680,徐顺利,person
13247370,马可·布拉姆贝拉,person
13143690,加藤敏幸,person
12856490,乔·戈恩,person
14430120,马克·托亚,person
12842010,贾森·弗莱德伯格,person
13176740,马志宇,person
10406720,马克·斯蒂文·约翰逊,person
13171270,黄子佼,person
12814090,C·杰·寇科斯 ,person
12958480,亚历山大·洛克威尔,person
12748260,陈志华,person
13148790,梁智强,person
10002960,艾伦·休斯,person
13349800,达尼·德拉奥尔登,person
10144700,汤姆·哈伯,person
13876780,崔成贤,person
13799340,严宥娜,person
14059620,克丽丝蒂娜·加耶果,person
10555010,约翰·G·艾维尔森,person
14195450,弗雷德·格里瓦,person
10504680,加里·勒斯培,person
14578370,杨泷杰,person
13133850,凯尔·巴尔达,person
13953630,陈晓鸣,person
10501690,凯文·霍克斯,person
10233380,大卫·帕斯特尔,person
12939540,迪恩·帕里索,person
10424280,伊尔蒂科·茵叶蒂,person
13028500,布莱恩·柯克,person
13205930,权聆,person
14104960,史蒂文·沃特卢德,person
13564400,德翁·泰勒,person
14468830,杰夫·罗韦,person
14429790,布莱尔·西蒙斯,person
14114530,伊藤秀树,person
10105530,乌维·鲍尔,person
13143010,德克兰·奥布莱恩,person
10271820,吉尔莫·德尔·托罗,person
13136600,张同祖,person
10373970,木下惠介,person
13127930,李霄峰,person
10054650,冈本喜八,person
13197770,阿部雄一 ,person
13625050,李东恩,person
13336620,霍庄,person
12764760,乔治·米勒,person
10421170,瑟琳·席安玛,person
13236280,赵小溪,person
10377190,安德鲁·格里弗,person
13225570,火火,person
12742740,郭涛,person
13146210,濑濑敬久,person
13365250,赖舒·彼查,person
13152350,袁卫东,person
12949490,马丁·波渥斯,person
13537790,谢庭菡,person
10181910,克里斯蒂安·阿瓦特,person
10384720,马里亚诺·寇恩,person
12609420,艾瑞克·英格兰德,person
10449690,保罗·格罗斯,person
12995830,徐小明,person
13192630,杨雅喆,person
13143130,李铉升,person
13767060,高畑秀太,person
13155730,蔡岳勋,person
14098710,王子逸,person
13445870,邢冬冬,person
13424260,李海俊,person
12749900,黛布拉·格兰尼克,person
13510370,格里莫·哈克纳尔森,person
10321290,罗伯·科恩,person
14248820,都留稔幸,person
13873880,阿沛·乔普拉,person
13336710,布朗尼·拉齐塞邦,person
10096550,迈克尔·科斯塔,person
10419160,沃尔夫冈·穆尔恩贝格,person
10450320,马特·里夫斯,person
12756960,孟京辉,person
13425060,张唯,person
13208770,劳伦·斯卡法莉娅,person
12877060,维基·詹森,person
13127940,李昕芸,person
12743480,刘杰,person
10931140,查尔斯·赫曼-温菲尔德,person
13240430,大鹏,person
10055190,威尔弗雷德·杰克逊,person
12784220,爱德华·贝尔格,person
13579780,周彬,person
13369170,林汇达,person
10450400,诺拉·艾芙隆,person
14197210,徐达,person
13637160,山田茜,person
13003940,王小棣,person
10521590,法比奥·古阿廖内,person
13040690,杰拉德·布什,person
13145690,滕华涛,person
13308600,韩晶,person
14304070,朴相铉,person
14260550,罗斯·格拉斯,person
10452360,托马斯·温特伯格,person
13491140,彭禺厶,person
13199780,李焕庆,person
10180300,邓肯·琼斯,person
14580720,权吾胜,person
13506500,米格尔·萨普什尼克,person
13015650,于仁泰,person
10484260,胡金铨,person
14426140,迈克尔·马修斯,person
12933870,加文·欧康诺,person
14204000,香农·墨菲,person
13162720,村田和也,person
13391260,海琳·吉罗,person
12750270,奚仲文,person
13308090,罗棋,person
10324350,西蒙·柯蒂斯,person
13307880,王章俊,person
13030590,尹仁灏,person
10080760,林太郎,person
12274330,嘉博·雷兹,person
13878760,柳伸亮,person
10279170,米拉·奈尔,person
10330900,熊欣欣,person
10251940,甄子丹,person
14317420,美甘义人,person
12745150,今千秋,person
12742460,李力持,person
10527340,布莱恩·伍兹,person
10466500,丹尼尔·里贝罗,person
13136820,李芳芳,person
13200180,麦咏麟,person
10005630,唐纳德·皮特里,person
13161050,杰赫米·克拉潘,person
10503480,赛勒斯·诺拉斯特,person
14537710,S.K.戴尔,person
13271620,李欣蔓,person
14436140,克里斯·帕尔默,person
10500310,迪安·德夫林,person
10002760,柯蒂斯·汉森,person
10004730,卡瑞恩·库萨马,person
13194430,余允抗,person
12803170,彼得·卡坦纽,person
12749030,苏珊娜·怀特,person
10379730,冈村天斋,person
12460160,荒木哲郎,person
13048400,罗伯·莱特曼,person
12748870,石挥,person
13501940,乔·沃茨,person
10409880,迈克尔·哈内克,person
10343540,高坂希太郎,person
13244900,黄进,person
10414010,莱奥·卡拉克斯,person
10551860,安德鲁·戴维斯,person
12867100,岸西,person
10229820,西蒙·金伯格,person
10383330,路易斯·奎莱兹,person
10187990,杰瑞米·德桑,person
12742390,尹丽川 ,person
12761730,刁亦男,person
10185050,塞巴斯特·柯代洛,person
14042100,尤加·维迪葛伦,person
10094630,汤姆·霍兰德,person
12969220,亚伦·施耐德,person
13946640,彭萨·康斯里,person
10019800,成岛出,person
12746900,罗启锐,person
13283750,詹姆斯·庞索特,person
13128810,锦织博,person
11647960,袁牧之,person
14506790,邵和麒,person
13213160,川村泰祐,person
10414900,伯恩哈德·维基,person
10168230,林正英,person
12946020,马西路·品尼路,person
10183780,纳内特·波斯特恩,person
13489920,罗䁐锡,person
13157260,刘仪伟,person
13681680,久保茂昭,person
14126370,卢·热内,person
13011850,黄岳泰,person
10499390,弗兰克·马歇尔,person
13363660,刘仕裕,person
13094010,任弼星,person
12757690,孙立军,person
10140880,巴特·弗伦德里希,person
13402340,李勇昌,person
13312930,郑根燮,person
13551600,马修·海涅曼,person
13077070,埃迪森·特斯利卡森,person
12746650,何念,person
10003770,詹妮弗·林奇,person
10191880,史蒂夫·迈纳,person
10142680,弗雷德·谢皮西,person
12749490,庄宇新,person
10429390,山本映一,person
10093860,胡安·何塞·坎帕内利亚,person
13153090,万籁鸣,person
10424860,Gale Edwards,person
13898670,孙海鹏,person
13039160,斯蒂文·奈特,person
10424810,让-保罗·勒沙努瓦,person
10253030,布鲁斯·贝尔斯福德,person
13451410,易立,person
10410040,罗伯托·贝尼尼,person
10479890,汤姆·提克威,person
13434270,赵范九,person
13256390,邱处机,person
10106270,西德尼·吕美特,person
13048370,安德烈斯·拜斯,person
10326800,河正宇,person
14195760,吴晓刚,person
10413810,罗恩·安德伍德,person
14009990,刘轩狄,person
10496870,马克·罗曼尼克,person
13178580,李凯,person
10097950,阿库·卢希米斯,person
13231050,张惠中,person
10004150,马克·卡罗,person
10413020,盖瑞·罗斯,person
13322340,李继贤,person
14254170,理查德·费兰,person
10179520,基伦·埃弗瑞·韦恩斯,person
12884700,姜国民,person
11637130,赵薇,person
13836810,萨基特·乔杜里,person
13151830,耿军,person
10535640,罗伯特·泽米吉斯,person
10495150,艾米·波勒,person
14450490,乔尔·克劳福德,person
13275300,伊萨拉·纳迪,person
10403440,孙道临,person
13146960,工藤进,person
13324680,刘浩,person
13158240,S·尚卡尔,person
13654660,代梦颖,person
12846570,柯特·格达,person
13540010,丁小雄,person
10325890,菲利普·德·布罗卡,person
10027090,迈克·内威尔,person
13213170,村上正典,person
11942200,张恒准,person
10457100,尼克·里昂,person
12761830,路易斯·曼多基,person
13900820,全高云,person
10417820,比尔·莫伦茨,person
13386930,大卫·韦恩特,person
12168510,乔阿吉姆·罗恩尼,person
13335750,郭志均,person
10054970,柯尔姆·麦卡锡,person
13095620,方刚亮,person
13285420,戴玮,person
10005070,特德·科特切夫,person
12987430,罗宾·史威考德,person
13597260,钱亚·波顿,person
10457540,艾伦·吉布森,person
10438550,格雷厄姆·海德,person
13420800,翠西·西埃,person
13201530,李宰圭,person
12837350,肯·芬克尔曼,person
13877350,卡洛斯·托拉斯,person
13385970,爱丽丝·洛尔瓦彻,person
13187810,王瑞,person
10228390,尼古拉斯·罗伊格,person
10454100,尼古拉斯·希特纳,person
10295200,安南·甘地,person
10182790,富兰克林·沙夫纳,person
13695120,多诺万·玛什,person
13297340,大卫·索伦,person
10002770,汤姆·戴伊,person
13199110,欧·帕克,person
10052640,菲利浦·克洛代尔,person
13848920,本杰明·格德杰,person
10028620,曾志伟,person
10280660,谢米姆·萨尔弗,person
12970580,罗伯特·斯文克,person
10271640,乔恩·费儒,person
10543260,詹姆斯·W. 霍恩,person
13425590,韩东旭,person
10280290,刘易斯·迈尔斯通,person
14015860,苏海尔·贝拉吉,person
13204020,许仁茂,person
13805890,李元泰,person
12982820,本·斯塔森,person
12941860,哈乌·佩克,person
13004120,王昱,person
13647130,罗宾·洛,person
13353360,张忠华,person
12742420,黄渤,person
10155100,佐佐部清,person
14125380,西蒙·麦奎德,person
14197020,片桐健滋,person
13077390,林赞相,person
14042090,裘索·拉提欧,person
13462920,彭宥纶,person
13412770,伊戈尔·科皮洛夫,person
13998620,拉维·德耶瓦尔,person
10125210,大卫·芬奇,person
13853230,帕特里克·英伯特,person
12924390,吉列尔莫·莫拉莱斯,person
10180440,塔西姆·辛,person
12754030,姚树华,person
10381230,汉内斯·赫尔姆,person
13193450,王川,person
13296450,丹·斯坎隆,person
10126460,张艾嘉,person
13295080,孙英胜,person
14062900,何力,person
14000300,黄庆勋,person
13387840,康斯坦丁·布罗斯洛夫,person
13282710,本·豪林,person
13352660,章笛沙,person
12748980,赖声川,person
13596860,卢克·斯科特,person
13165770,徐浩峰,person
10105420,J·J·艾布拉姆斯,person
10387900,Audu Paden,person
10105520,乔斯·韦登,person
10459700,斯坦尼斯拉夫·罗斯托茨基,person
10366050,莱恩·约翰逊,person
13534420,马绍惠,person
10107070,维托里奥·德西卡,person
13029020,巴斯卡·劳吉哈,person
14452750,王丹阳,person
14196480,三瓶圣,person
13067750,A.R.目虏古多斯,person
12817530,安卡·达米安,person
10283250,乔治·乌尔夫,person
13491090,周拓如,person
10544000,史蒂文·索德伯格,person
13173470,格伦·费卡拉,person
13563970,丹尼尔·施纳特,person
13216220,入江悠,person
12810250,高志森,person
10321680,文森特·明奈利,person
13635470,丹尼斯·维德迈尔,person
13632070,陆剑梅,person
10142590,安德鲁·弗莱明,person
12777510,肖恩·贝克,person
12750880,谭家明,person
10230100,奥利维尔·米加顿,person
13205340,韩轶,person
10028430,沃尔克·施隆多夫,person
12742780,曹保平,person
10263190,石原立也,person
10189650,法布里斯·坎内帕,person
11719540,尼科莱·阿尔赛,person
13438580,田中亮,person
10452340,大卫·马肯兹,person
14425140,哈里·麦昆,person
10556180,罗布·施密特,person
13221600,斯科特·斯皮尔,person
13424050,詹姆斯·沃德·布柯特,person
10406710,费尔南多·梅里尔斯,person
12743570,滨崎博嗣,person
10335390,罗德里戈·索佩尼亚,person
13050690,考度拉·卡布里茨-珀斯特,person
13620380,外崎春雄,person
10184720,海登·施拉兹伯格,person
13184940,韦廉,person
13063100,大卫·罗伯特·米切尔,person
10252990,塞西尔·B·戴米尔,person
10254130,扬·特洛尔,person
10368050,拉兹·卡普尔,person
13007260,杰克·维斯特,person
13796330,木头,person
10543960,大卫·柯南伯格,person
10148050,沃伊切赫·斯玛若夫斯基,person
13832550,王磊,person
13617920,常广丈太,person
14195440,阮芳英,person
13812750,大卫阿拉克斯,person
13695130,董兆琪,person
11357910,罗伯特·穆尔,person
10479730,弗兰克·德拉邦特,person
10456430,弗雷德里克·杜周,person
10196770,金庸,person
10220020,米开朗基罗·安东尼奥尼,person
13485300,周可,person
13301130,郑基训,person
10324540,克里斯·韦奇,person
10067690,山崎和男,person
14021420,迈克尔·查维斯,person
10246160,崔健,person
12748120,约翰·赫兹菲尔德,person
10363950,詹姆斯·曼高德,person
12749700,李巨源,person
12921490,吉勒斯·米莫尼,person
13751470,康捷米尔·巴拉戈夫,person
13452780,张春,person
13044800,金成浩,person
13275920,五百,person
13289760,邵晓黎,person
10231690,玛丽娜·德·范,person
13019270,李前宽,person
10198030,费利普·弥勒,person
12792650,埃里克·布雷斯,person
10271910,克里·杜瓦尔,person
12806020,成荫,person
13207770,柯翰辰,person
10324930,大卫·西尔弗曼,person
10238140,杉井仪三郎,person
13397440,吴美保,person
13131220,内森·格雷诺,person
13663500,张昌原,person
13408970,威廉·尤班克,person
10405160,丹尼·德维托,person
10502050,约翰·波尔森,person
13668550,李清舫,person
10481490,奥逊·威尔斯,person
13072670,豪尔赫·R·古铁雷斯,person
10228790,斯图尔特·戈登,person
13918760,埃格尔·巴拉诺夫,person
10286720,柏德潘·王般,person
12751320,梅峰,person
10192300,波·维德伯格,person
10407770,朱利安·施纳贝尔,person
10435900,布莱恩·泰勒,person
11295440,埃里克·梅泰耶,person
13137300,吴克群,person
13343550,玛尼什·莎玛,person
13172370,约什·劳森,person
13277440,黎志,person
13434940,佟亦坚,person
12394610,包·特兰,person
10451610,罗德·拉里,person
13243650,洪智暎,person
12987290,道格·斯威特兰德,person
13561270,仇晟,person
13271430,卞成贤,person
13168730,周克勤,person
12931250,吴思远,person
10253640,杰里·帕里斯,person
10027240,查理·卓别林,person
12950380,戚健,person
13051750,约阿希姆·提尔,person
12925580,尼克·莫里斯,person
13173510,约翰·摩尔,person
13495670,张皓,person
12751510,麦浚龙,person
10413090,安德烈·祖拉斯基,person
10017060,施特凡·柏拉,person
13326440,周隼,person
13408230,斯蒂文·S·迪奈特,person
10407890,泰德·戴米,person
14049020,丹尼尔·歌德哈伯,person
10230090,伯纳德·罗斯,person
14024580,李凎,person
13167200,程东,person
10330300,奥利维耶·杜卡斯泰尔,person
13209680,田昀树,person
13612960,殷飞,person
13362910,黄靖华,person
11261580,麦兆辉,person
14357700,梅米特·艾达·厄兹泰金,person
13599530,黄河,person
13020870,罗宁·提姆,person
10332140,戴思杰,person
10067020,王超,person
12758240,大森立嗣,person
13335940,许树宁,person
14138830,滕丛丛,person
10096390,安妮·芳婷,person
13172000,奥利弗·帕克,person
10004200,大卫·弗兰科尔,person
13195500,派翠西亚·里根,person
10009570,内德·本森,person
13504070,宋阳,person
13635460,凯文·库尔施,person
13954670,张楠,person
10189180,安藤寻,person
12798370,安迪·卡帝夫,person
13172930,韩赤飞,person
13112940,科特妮·亨特,person
13109030,水田伸生,person
10544200,罗曼·波兰斯基,person
13201820,哈利·布拉德比尔,person
10479770,罗伯特·布列松,person
10292330,米洛什·拉多维奇,person
13190810,曲江涛,person
14272220,高桥知也,person
10183540,奥勒·博内代尔,person
13849860,纪吉雄,person
13087520,李·托兰·克里格,person
14111610,珍妮·盖奇,person
13489590,孙皓,person
13496880,相国强,person
10454550,让·维果,person
13446080,保罗·舒尔灵,person
12272780,尼古拉斯·佩谢,person
13661790,宫胁千鹤,person
12740700,金宣,person
13557100,罗克珊·本杰明,person
13410760,十庆,person
10407480,豪梅·巴拉格罗,person
10178850,克里斯·埃文斯,person
10126310,卡连·沙赫纳扎罗夫,person
10729240,史蒂文·布里尔,person
14057510,黄兆函,person
13241900,赵圣熙,person
13550910,克里斯蒂安·古德加斯特,person
12746260,陈建斌,person
13529450,斯科特·曼,person
10325220,凯瑟琳·布鲁克斯,person
13239410,沈乐平,person
12933970,戴米恩·奥唐纳,person
14032940,宋媚,person
13968740,施柏林,person
13168770,阎善春,person
10368060,艾利克斯·德·拉·伊格莱希亚,person
13891850,古斯塔夫·莫勒,person
10410660,罗伯·劳,person
10370330,贾斯汀·查德维克,person
13504100,闫非,person
12993490,菲尔 蒂贝特,person
12039090,朱利叶斯·约拿,person
13163020,连奕琦,person
12750750,林超贤,person
10364420,泰伦斯·马力克,person
10406200,希尔万·肖默,person
13180570,吴天戈,person
12868690,洪基善,person
13396010,于中效,person
13140040,卓比·哈罗德,person
10125430,丹尼斯·阿康特,person
10533480,张铮,person
10513460,樋口真嗣,person
13911110,金勇完,person
11374140,朴赞郁,person
10019550,李作楠,person
10285100,关锦鹏,person
13208280,张海靖,person
14523790,约翰·瑞帕,person
10001480,彭浩翔,person
14203310,片山慎三,person
12897020,李受妍,person
10551570,西奥·安哲罗普洛斯,person
14082900,莎拉·罗珀,person
10560070,拉斯·冯·提尔,person
10142750,乔·努斯鲍姆,person
12912930,松冈锭司,person
10016690,陈哲艺,person
13175860,史蒂芬·贝克,person
13306790,杨立国,person
10545050,蔡明亮,person
13351740,珍妮弗·李,person
13834050,大卫·海克尔,person
13208240,非行,person
10182320,丽莎·查罗登科,person
12774640,米盖尔·阿尔特塔,person
10226520,格蕾塔·葛韦格,person
12931910,朗斯·尼美毕达,person
12923880,丹尼尔·蒙宗,person
10144440,戴夫·马卡基,person
13153820,深川荣洋,person
13068430,那奇欧·维加隆多,person
11659170,安迪·威尔逊,person
10149960,达米恩·查泽雷,person
12913690,莱斯·梅菲尔德,person
10505080,增村保造,person
12899170,克里斯蒂安·莱沃,person
13083630,安权太,person
13353960,李铢真,person
13951230,王岩川,person
10484090,热拉尔·乌里,person
13282050,尹尚孝,person
11627940,山田洋次,person
13144460,奥利维耶·梅斯,person
10499590,艾里克斯·库兹曼,person
10045710,伊丽莎白·班克斯,person
14167690,马特·皮特斯,person
10167000,迈克尔·柯蒂兹,person
13496470,特里·爱德华·沙尔茨,person
13293150,鲁德,person
13462350,金泰经,person
13161220,泷口祯一,person
11938800,玛丽埃尔·海勒,person
13240860,钱晓鸿,person
12921340,迈克·米尔斯,person
12758550,张暖忻,person
14465790,雷米·威克斯,person
12140040,马里奥·安德鲁西奥,person
10450010,詹姆斯·L·布鲁克斯,person
13557780,王郢,person
10373150,托马斯·古铁雷兹·阿莱,person
13251040,束焕,person
10108840,埃里克·托莱达诺,person
12761610,杨光远,person
10004810,凯文·格劳特,person
10419080,堤幸彦,person
10140620,西恩·迈德斯,person
10046750,弗兰克·米勒,person
13038140,加斯·詹宁斯,person
10281260,野村哲也,person
13752020,陈咏燊,person
12992480,麦克·特米尔,person
10367350,梅尔·史密斯,person
10366650,奥托·普雷明格,person
13181890,蓝志伟,person
10182220,李·塔玛霍瑞,person
10138080,杰梅奈·克莱门特,person
12936830,马克·奥斯本,person
10322380,迈克·菲吉斯,person
13600380,长崎健司,person
13460770,金亚伦,person
13272420,金英卓,person
10408330,斯蒂芬·赫瑞克,person
11115820,姜帝圭,person
12947150,潘源良,person
13264610,尼尔森·麦科米克,person
13159920,伊藤智彦,person
10106460,弗兰克·威利,person
13218120,安东尼·罗素,person
14575930,蔡汝俊,person
13478030,迪恩·以色列特,person
13938760,余涛,person
10139800,布莱恩·海尔格兰德,person
13128260,龟垣一,person
10294850,让-弗朗索瓦·拉吉奥,person
10092800,哈罗德·兹瓦特,person
10319740,乔·兰福特,person
12991890,巴纳比·汤普森,person
10227330,马修·卡索维茨,person
13014130,杨荔钠,person
10124500,拉塞尔·穆卡希,person
12746990,赵宝刚,person
0,暂无信息,person
10544400,史蒂文·斯皮尔伯格,person
13376030,泰勒·吉勒特,person
14326580,马克斯·巴尔巴科夫,person
13220010,朱枫,person
10459870,阿尔韦托·罗德里格斯,person
10256710,河森正治,person
13195200,吉尔·布尔多,person
12930950,杰夫·纽威特 ,person
13308840,宋迪,person
10498930,布拉德·塞伯宁,person
13165480,李彧,person
13152080,丁善玺,person
13759660,王冉,person
10005370,克里斯托夫·奥诺雷,person
13391680,什里·那拉扬·辛,person
13657490,雅恩·戈斯兰,person
13739330,杰克·海勒,person
10201510,青山刚昌,person
10410000,达伦·阿伦诺夫斯基,person
13219100,钱运达,person
10283360,蒂姆·费威尔,person
10282360,杰茜卡·豪丝娜,person
13455210,三浦贵博,person
14435120,松木彩,person
12743280,吉浦康裕,person
12981640,埃文·斯彼里奥托普洛斯,person
10186320,乔·阿尔夫斯,person
10450310,菲利普·诺伊斯,person
10026920,伊莱·罗斯,person
10008510,让-保罗·拉佩诺,person
10095550,康拉德·弗农,person
13489460,埃内斯托·达拉纳斯,person
13149230,翟俊杰,person
13189430,孙羽,person
13340930,阿尔贝托·巴斯克斯,person
11229560,闵奎东,person
10072420,约瑟夫·维尔斯麦尔,person
12742610,贾樟柯,person
13278780,向华胜,person
13197500,劳剑华,person
11607650,易智言,person
10226310,麦当娜,person
10183360,杨·塞谬尔,person
10027720,巴里·索南菲尔德,person
12810330,沃伦·科尔曼,person
10252390,约翰·休斯顿,person
10052190,迈克尔·克里斯托弗,person
10017470,T. Hee,person
13810090,凯文·坦查隆,person
10242600,泽井信一郎,person
12898890,维克多·列文,person
13433040,赵根植,person
13141270,山田尚子,person
12760890,李国立,person
10291080,郑镇荣,person
14073290,保罗·萨特菲尔德,person
10252170,乔纳森·弗雷克斯,person
10009880,加布里埃尔·阿克谢,person
10191370,迈克尔·肖沃特,person
12891500,元奎,person
13318610,迈克尔·迈耶,person
13455900,丰岛圭介,person
13083360,埃文·戈德堡,person
14044530,李伯勋,person
10275870,哈罗德·贝克尔,person
10095430,彼得·赫奇斯,person
10511040,凯伊·威索,person
10407970,卢基诺·维斯康蒂,person
12930330,杰茜·尼尔森,person
13279500,赵真奎,person
13318210,伊丽莎·希特曼,person
13489290,埃斯塔班·罗艾,person
12877700,罗温·乔夫,person
10498340,佐伊·利斯特·琼斯,person
13325120,史文炽,person
13402480,陆锦明,person
13265780,马希尔·萨门多,person
12571700,John Berardo,person
13166200,郝杰,person
13401470,内特·李,person
13303960,提莫·塔哈亚托,person
13270840,常远,person
14015800,莱蒂齐娅·拉马蒂雷,person
13200960,鲁伯特·桑德斯,person
14318870,柴山智隆,person
10449450,乔·庄斯顿,person
13260700,卢庚戌,person
13916520,卡米尔·维达-那克,person
10269670,北爪宏幸,person
10251480,盖·里奇,person
13763230,陈伟文,person
12880200,约翰·凯世,person
13157620,彼得·西格尔,person
14337380,腰繁男,person
13519740,吴达均,person
13242560,高则豪,person
10458430,塞巴斯蒂安·席佩尔,person
13166690,靳夕,person
14393720,凯伦·摩尔,person
12750040,叶伟民,person
12068070,斯科特·克里斯汀·萨瓦,person
13219890,金波·兰道,person
12885360,金大佑,person
10026760,罗宾·怀特,person
12754550,张歆艺,person
13209750,胡学林,person
13273710,李洋,person
13140290,赵天宇,person
10251930,保罗·格林格拉斯,person
13436190,卢恒宇,person
13273610,李非,person
13283130,崔斯韦,person
10288640,李·以萨克·郑,person
13654650,周彤,person
10007260,陈果,person
13218530,今西隆志,person
13509000,王一淳,person
14398040,提·辛纳帕拉迪,person
12908160,戴维·马利特,person
13226880,葛桂云,person
13261330,宇田钢之助,person
14285180,扎克·利波夫斯基,person
10507270,马克斯·法贝尔布克,person
13179740,金韬,person
13136670,望月智充,person
10414560,约翰·马斯克,person
10355440,汤晓丹,person
10451690,吉姆·艾布拉姆斯,person
10006240,迈克尔·道斯,person
13488710,马克·亚伯拉罕,person
13244890,林世勇,person
13251180,福田雄一,person
13183670,卫翰韬,person
10413200,阿利森·安德斯,person
10093960,F·加里·格雷,person
13527750,丁怡瑱,person
13130500,吴昱翰,person
13464220,李洙成,person
13000760,泽维尔·比利亚韦德,person
10447330,艾米利奥·艾斯特维兹,person
13378960,陈晓雷,person
13977190,宋文,person
13994380,中川龙太郎,person
13389350,成时翕,person
13444700,戴夫·格林,person
13055960,阿斯各·莱斯,person
13525770,林永长,person
13290460,费尔南多·冈萨雷斯·莫利纳,person
13144020,林子聪,person
13261780,谢洪,person
10277740,保罗·达诺,person
10321110,泽维尔·多兰,person
14149490,迪兰·布朗,person
14308490,矫野松,person
10191570,阿涅斯·瓦尔达,person
13220110,穆德远,person
10366740,迈克尔·霍夫曼,person
12743900,吕聿来,person
13579120,麻又台,person
13142080,郑大圣,person
12788590,詹姆斯·博宾,person
14376730,克里斯蒂娜·索塔,person
13947860,许龙,person
12837010,迈克尔·费穆格纳瑞,person
13994640,崔炎龙,person
10584980,史蒂芬·安汀,person
13504090,彭大魔,person
10141150,阿方索·阿雷奥,person
14169930,马丁·施莱尔,person
10545300,梅尔·吉布森,person
13162810,徐啸力,person
12758380,平川雄一朗,person
11390430,筱原哲雄,person
13160560,韩杰,person
13564160,乔西·洛克,person
13983170,葛鑫,person
13263320,松本花奈,person
13517080,朝仓加叶子,person
13400720,刘宁,person
10272450,比尔·康顿,person
12854460,阿里斯特·格里尔森,person
10329440,三隅研次,person
14048720,邢时苗,person
12747660,落合正幸,person
11588610,泷田洋二郎,person
10552580,詹姆斯·惠尔,person
13937400,陈廖宇,person
13750910,西蒙·阿布德,person
13174750,谢东燊,person
14235940,梅尔·图琪,person
12297560,列万·阿金,person
13514620,蔡志忠,person
13190600,徐景达,person
10046430,托尼·贾,person
14215140,安佳星,person
10428390,诺夫·舒贝尔,person
10045180,斯坦尼斯拉夫·戈沃鲁辛,person
10233710,尼克·巴斯阿扎,person
10451800,泽维尔·吉恩斯,person
14449660,扎西才加,person
10369430,达格·卡利,person
13279410,金辉,person
10143370,杰·拉塞尔,person
13820970,阿尔珀·卡格拉,person
12952470,凯尔·兰金,person
10184940,费尔南多·莱昂·德·阿拉诺亚,person
14118830,金振成,person
10545100,阿巴斯·基亚罗斯塔米,person
12743310,王晶,person
10423810,比约恩·史坦,person
13662530,克里斯托夫·卢尔德莱,person
13539550,李日炯,person
13130940,高晓松,person
13880440,宾-汉·图,person
13631870,黎文杰,person
12883410,大卫·凯洛格,person
10014040,奥利维埃·纳卡什,person
12930760,爱德华·诺麦尔,person
13221620,金正焕,person
14174660,杜斌,person
13516500,曾庆杰,person
10320210,沃尔夫冈·彼德森,person
14088590,安格尔·戈麦斯·埃尔南德斯,person
10376140,哈伊鲁丁·克尔瓦瓦茨,person
13138750,黄宏,person
11646350,大友克洋,person
13306950,莫希特·苏里,person
10291570,冲浦启之,person
14263570,李凌霄,person
14166450,袁烁,person
13274890,黄仁浩,person
12860370,罗德·哈迪,person
13217160,三岛有纪子,person
13354990,李炳宪,person
13244870,姚婷婷,person
